Usage_ID,Account,TS,Service,SKU,Usage,Unit,Cost,Region,Ticket_ID
U7219,ACCT-012,2026/03/13 19:00,Database,RDS-MultiAZ,18229,GB,"""₹ 1,822.9""",ap-south-1,NULL
U7220,acct-009,2026/03/12 06:00,Database,NoSQL-Tbl,8556,units,"""₹ 855.6""",global,T-217
U7221,acct-009,2026/03/10 25:05,SaaS,Monitoring-App,16164,hrs,"""₹ 1,616.4""",us-east-1,T-819
U7222,acct-009,2026-03-15 08:00:00+00:00,SaaS,Auth-Service,13278,GB,"""₹ 1,327.8""",eu-west-1,T-553
U7223, acct-011 ,2026/03/25 03:00,Networking,VPN-Gateway,15641,min,"""₹ 1,564.1""",ap-south 1,NULL
U7224,Acct-013,2026-03-17 11:00:00+00:00,Storage,S3-Standard,8722,min,"""₹ 872.2""",global,T-694
U7225, acct-011 ,2026/03/30 02:00,Networking,VPN-Gateway,3055,sec,305.5,us-east 1,T-997
U7226,acct-009,2026-03-12 03:00:00+00:00,Networking,DataTransfer,3835,GB,383.5,global,NULL
U7227,acct-009,2026-03-16 12:00:00+00:00,Compute,GPU-inst,7047,seconds,704.7,us-east-1,T-272
U7227,ACCT-009,2026-03-16 12:00:00+00:00,Compute,GPU-INST,7047,seconds,704.7,us-east-1,T-272
U7228,ACCT-010,2026/03/10 25:05,Networking,VPN-Gateway,"""19,098""",sec,1909.8,eu-west-1,NULL
U7229,ACCT-012,2026-03-22 21:00:00+00:00,SaaS,Monitoring-App,9909,sec,990.9,ap-south 1,T-838
U7230,acct-009,2026/03/13 14:00,Storage,Cold-Archive,5016,seconds,"""₹ 501.6""",us-east-1,NULL
U7231,acct-009,2026-03-18 17:00:00+00:00,Networking,DataTransfer,15356,GB,1535.6,ap-south-1,NULL
U7232,ACCT-012,2026/03/24 25:05,Networking,LoadBalancer,"""14,205""",hrs,1420.5,eu-west-1,NULL
U7233, acct-011 ,2026-03-18 01:00:00+00:00,Compute,VM-STD-4,17015,min,1701.5,eu-west-1,T-318
U7234,ACCT-012,2026/03/17 25:05,SaaS,Monitoring-App,"""12,385""",sec,1238.5,ap-south-1,NULL
U7235,acct-009,2026/03/23 06:00,Compute,GPU-inst,13925,min,1392.5,ap-south 1,NULL
U7236,Acct-013,2026/03/11 00:00,SaaS,Email-API,12448,units,"""₹ 1,244.8""",global,NULL
U7237, acct-011 ,2026/03/14 01:00,SaaS,Monitoring-App,3839,hrs,"""₹ 383.9""",global,T-532
U7238,acct-009,2026/03/11 04:00,SaaS,Auth-Service,14006,units,1400.6,ap-south-1,NULL
U7238,ACCT-009,2026/03/11 04:00,SaaS,AUTH-SERVICE,14006,seconds,1400.6,ap-south-1,NULL
U7239, acct-011 ,2026-03-29 13:00:00+00:00,Compute,compute-v2,5054,seconds,"""₹ 505.4""",eu-west-1,NULL
U7240,ACCT-012,2026-03-26 04:00:00+00:00,Storage,ebs-vol,"""2,333""",units,"""₹ 233.3""",us-east 1,T-200
U7241,acct-009,2026/03/21 19:00,Database,Aurora-DB,"""10,039""",units,"""₹ 1,003.9""",ap-south-1,NULL
U7242,Acct-013,2026-03-10 00:00:00+00:00,Database,Aurora-DB,1080,sec,"""₹ 108.0""",us-east-1,T-705
U7243,Acct-013,2026/03/27 21:00,Networking,LoadBalancer,"""14,234""",seconds,1423.4,global,NULL
U7243,ACCT-013,2026/03/27 21:00,Networking,LOADBALANCER,14234,seconds,1423.4,global,NULL
U7244,ACCT-012,2026/03/14 18:00,SaaS,Auth-Service,2513,hrs,"""₹ 251.3""",eu-west-1,NULL
U7245,ACCT-010,2026/03/14 19:00,SaaS,Auth-Service,13540,sec,"""₹ 1,354.0""",global,NULL
U7246,ACCT-012,2026/03/13 10:00,Networking,LoadBalancer,11285,sec,"""₹ 1,128.5""",eu-west-1,NULL
U7247,ACCT-012,2026/03/18 07:00,SaaS,Email-API,12508,sec,1250.8,ap-south 1,T-671
U7248,ACCT-010,2026-03-19 21:00:00+00:00,Storage,s3-standard,"""3,349""",seconds,334.9,ap-south-1,NULL
U7249,ACCT-012,2026-03-29 18:00:00+00:00,Database,RDS-MultiAZ,3456,GB,345.6,eu-west-1,NULL
U7250,ACCT-012,2026-03-23 01:00:00+00:00,Database,AURORA-DB,7695,seconds,"""₹ 769.5""",global,T-697
U7251,Acct-013,2026/03/11 08:00,Networking,VPN-Gateway,"""19,558""",GB,"""₹ 1,955.8""",ap-south-1,T-667
U7252,ACCT-010,2026-03-19 05:00:00+00:00,Database,AURORA-DB,"""7,106""",min,710.6,us-east 1,T-230
U7253,Acct-013,2026/03/20 17:00,Compute,VM-std_4,4478,sec,447.8,eu-west-1,NULL
U7254,acct-009,2026/03/10 22:00,Networking,DataTransfer,15602,min,"""₹ 1,560.2""",us-east 1,NULL
U7255,ACCT-010,2026/03/28 19:00,Compute,GPU-inst,12879,sec,1287.9,ap-south-1,NULL
U7256,ACCT-010,2026/03/17 06:00,Compute,GPU-inst,5833,seconds,"""₹ 583.3""",ap-south-1,T-890
U7257,acct-009,2026/03/18 00:00,Networking,LoadBalancer,14251,sec,1425.1,us-east 1,NULL
U7257,ACCT-009,2026/03/18 00:00,Networking,LOADBALANCER,14251,seconds,1425.1,us-east-1,NULL
U7258,acct-009,2026/03/28 01:00,Storage,s3-standard,"""16,433""",min,"""₹ 1,643.3""",ap-south 1,T-431
U7259,acct-009,2026/03/10 15:00,Networking,DataTransfer,8565,hrs,856.5,global,NULL
U7259,ACCT-009,2026/03/10 15:00,Networking,DATATRANSFER,8565,seconds,856.5,global,NULL
U7260, acct-011 ,2026-03-16 08:00:00+00:00,Compute,VM-std_4,3731,hrs,"""₹ 373.1""",ap-south-1,T-423
U7260,ACCT-011,2026-03-16 08:00:00+00:00,Compute,VM-STD_4,3731,seconds,373.1,ap-south-1,T-423
U7261,ACCT-010,2026/03/20 07:00,SaaS,Auth-Service,14750,seconds,"""₹ 1,475.0""",ap-south-1,NULL
U7262, acct-011 ,2026/03/19 21:00,Compute,VM-STD-4,"""6,780""",hrs,678.0,global,NULL
U7263,ACCT-010,2026/03/14 04:00,SaaS,Auth-Service,14420,sec,1442.0,us-east-1,NULL
U7264,acct-009,2026-03-26 22:00:00+00:00,Networking,LoadBalancer,3713,units,371.3,ap-south-1,NULL
U7265,ACCT-010,2026-03-23 05:00:00+00:00,Database,RDS-MultiAZ,"""7,735""",GB,"""₹ 773.5""",us-east 1,NULL
U7266,acct-009,2026/03/13 13:00,Database,RDS-MultiAZ,3614,GB,"""₹ 361.4""",us-east-1,NULL
U7267, acct-011 ,2026/03/18 22:00,Storage,S3-Standard,555,sec,55.5,us-east-1,NULL
U7268,ACCT-012,2026-03-24 22:00:00+00:00,Database,Aurora-DB,9465,seconds,946.5,ap-south-1,T-370
U7269,Acct-013,2026/03/16 22:00,Compute,VM-std_4,"""18,934""",min,"""₹ 1,893.4""",ap-south 1,T-583
U7270,Acct-013,2026-03-28 06:00:00+00:00,Database,AURORA-DB,17508,sec,1750.8,us-east 1,T-173
U7271, acct-011 ,2026/03/13 08:00,Database,Aurora-DB,"""9,282""",units,928.2,eu-west-1,T-524
U7272,Acct-013,2026/03/12 00:00,Networking,DataTransfer,1296,units,129.6,eu-west-1,NULL
U7273,Acct-013,2026/03/23 04:00,Compute,VM-STD-4,19937,sec,1993.7,us-east 1,NULL
U7274,acct-009,2026-03-17 18:00:00+00:00,Storage,s3-standard,"""17,962""",seconds,1796.2,us-east 1,T-976
U7275,ACCT-010,2026/03/17 12:00,Compute,GPU-inst,5856,seconds,585.6,ap-south-1,NULL
U7276,acct-009,2026-03-10 12:00:00+00:00,Storage,ebs-vol,1364,units,136.4,ap-south-1,NULL
U7277,ACCT-012,2026/03/16 20:00,Database,NoSQL-Tbl,7006,sec,700.6,global,NULL
U7278,ACCT-012,2026/03/20 03:00,Database,NoSQL-Tbl,9496,GB,"""₹ 949.6""",ap-south-1,T-830
U7279,Acct-013,2026/03/29 22:00,Networking,DataTransfer,10262,seconds,1026.2,ap-south 1,T-136
U7280, acct-011 ,2026/03/14 18:00,Compute,GPU-inst,1657,sec,165.7,eu-west-1,NULL
U7281,ACCT-010,2026/03/15 05:00,Networking,VPN-Gateway,4462,hrs,446.2,us-east 1,T-336
U7282, acct-011 ,2026-03-22 19:00:00+00:00,SaaS,Email-API,9226,GB,922.6,ap-south 1,T-583
U7283,acct-009,2026/03/22 09:00,Compute,compute-v2,13807,seconds,1380.7,us-east-1,NULL
U7284,acct-009,2026/03/11 16:00,Storage,Cold-Archive,6478,units,647.8,global,NULL
U7285,acct-009,2026/03/23 06:00,Storage,Cold-Archive,"""16,010""",sec,1601.0,ap-south 1,NULL
U7286,Acct-013,2026/03/21 12:00,Compute,GPU-inst,3004,hrs,"""₹ 300.4""",ap-south 1,NULL
U7287,ACCT-012,2026/03/15 11:00,Compute,VM-STD-4,3616,seconds,361.6,ap-south-1,T-135
U7288, acct-011 ,2026/03/19 07:00,SaaS,Email-API,18273,sec,1827.3,ap-south 1,NULL
U7289, acct-011 ,2026-03-26 11:00:00+00:00,Database,NoSQL-Tbl,10424,hrs,1042.4,ap-south-1,T-135
U7290,acct-009,2026/03/25 10:00,Storage,S3-Standard,14039,hrs,"""₹ 1,403.9""",eu-west-1,NULL
U7291,Acct-013,2026-03-24 15:00:00+00:00,Database,AURORA-DB,16255,min,1625.5,eu-west-1,T-974
U7292,acct-009,2026-03-29 00:00:00+00:00,Networking,LoadBalancer,"""8,545""",sec,854.5,ap-south-1,T-202
U7293, acct-011 ,2026-03-20 20:00:00+00:00,Compute,compute-v2,4323,sec,432.3,ap-south-1,NULL
U7294, acct-011 ,2026/03/23 08:00,Networking,VPN-Gateway,"""243""",sec,24.3,eu-west-1,NULL
U7295,ACCT-010,2026/03/20 12:00,SaaS,Email-API,13699,seconds,"""₹ 1,369.9""",global,T-302
U7296,acct-009,2026/03/26 00:00,Database,NoSQL-Tbl,9068,GB,906.8,eu-west-1,NULL
U7297,ACCT-012,2026/03/10 09:00,Storage,ebs-vol,"""12,055""",seconds,1205.5,ap-south 1,NULL
U7298,acct-009,2026/03/21 04:00,Storage,s3-standard,"""1,537""",units,153.7,eu-west-1,NULL
U7298,ACCT-009,2026/03/21 04:00,Storage,S3-STANDARD,1537,seconds,153.7,eu-west-1,NULL
U7299,acct-009,2026-03-25 13:00:00+00:00,Storage,S3-Standard,4621,seconds,462.1,ap-south 1,T-343
U7300,ACCT-012,2026-03-22 00:00:00+00:00,Database,Aurora-DB,7205,hrs,"""₹ 720.5""",us-east-1,NULL
U7301, acct-011 ,2026/03/14 18:00,SaaS,Auth-Service,19647,sec,"""₹ 1,964.7""",us-east-1,T-966
U7302,acct-009,2026-03-14 07:00:00+00:00,Storage,S3-Standard,13889,hrs,"""₹ 1,388.9""",ap-south 1,NULL
U7303, acct-011 ,2026-03-12 19:00:00+00:00,Compute,VM-std_4,3213,sec,321.3,us-east 1,NULL
U7304,acct-009,2026-03-29 00:00:00+00:00,Database,Aurora-DB,5356,units,"""₹ 535.6""",ap-south-1,NULL
U7305,acct-009,2026-03-21 11:00:00+00:00,SaaS,Email-API,9434,seconds,943.4,us-east-1,T-826
U7306,Acct-013,2026/03/16 01:00,Storage,ebs-vol,14130,units,1413.0,eu-west-1,NULL
U7307,ACCT-010,2026/03/11 01:00,Storage,S3-Standard,"""19,777""",seconds,1977.7,global,T-837
U7308,acct-009,2026/03/11 08:00,Networking,DataTransfer,16469,seconds,1646.9,ap-south 1,NULL
U7308,ACCT-009,2026/03/11 08:00,Networking,DATATRANSFER,16469,seconds,1646.9,ap-south-1,NULL
U7309,acct-009,2026/03/18 01:00,Storage,Cold-Archive,12158,units,1215.8,us-east-1,T-452
U7310,ACCT-010,2026/03/19 09:00,Storage,S3-Standard,13351,units,1335.1,global,NULL
U7311, acct-011 ,2026/03/20 08:00,Networking,VPN-Gateway,7224,min,722.4,global,NULL
U7312,ACCT-012,2026/03/16 10:00,Compute,GPU-inst,"""10,893""",sec,1089.3,us-east-1,T-808
U7313,Acct-013,2026/03/29 20:00,Compute,VM-std_4,12881,units,1288.1,ap-south-1,T-774
U7314,ACCT-012,2026/03/28 06:00,SaaS,Email-API,17960,units,"""₹ 1,796.0""",eu-west-1,NULL
U7315, acct-011 ,2026/03/13 23:00,Storage,S3-Standard,17663,min,1766.3,global,T-495
U7316,acct-009,2026/03/19 25:05,Storage,S3-Standard,"""957""",units,95.7,ap-south 1,T-797
U7317,ACCT-010,2026-03-19 20:00:00+00:00,Storage,S3-Standard,17715,units,1771.5,us-east-1,NULL
U7318,acct-009,2026-03-13 15:00:00+00:00,Storage,Cold-Archive,1556,hrs,155.6,eu-west-1,NULL
U7319,ACCT-012,2026-03-18 17:00:00+00:00,SaaS,Email-API,11004,sec,"""₹ 1,100.4""",global,NULL
U7320,acct-009,2026/03/25 00:00,Compute,GPU-inst,7152,hrs,715.2,eu-west-1,NULL
U7321,acct-009,2026-03-16 20:00:00+00:00,SaaS,Email-API,5631,seconds,"""₹ 563.1""",ap-south 1,NULL
U7322,Acct-013,2026/03/12 05:00,Database,RDS-MultiAZ,13504,min,"""₹ 1,350.4""",ap-south-1,T-921
U7323, acct-011 ,2026/03/21 25:05,Networking,VPN-Gateway,2516,min,251.6,global,NULL
U7324,acct-009,2026-03-10 09:00:00+00:00,Networking,VPN-Gateway,"""396""",units,39.6,eu-west-1,NULL
U7325,Acct-013,2026-03-27 04:00:00+00:00,Networking,DataTransfer,10619,units,"""₹ 1,061.9""",ap-south-1,NULL
U7326,acct-009,2026-03-30 07:00:00+00:00,SaaS,Auth-Service,11881,sec,1188.1,ap-south 1,NULL
U7327,ACCT-012,2026/03/14 00:00,Compute,compute-v2,1280,hrs,128.0,us-east-1,T-366
U7328,Acct-013,2026/03/23 02:00,SaaS,Email-API,"""18,014""",hrs,1801.4,us-east 1,T-775
U7329, acct-011 ,2026/03/13 25:05,Storage,s3-standard,7676,units,"""₹ 767.6""",ap-south 1,T-324
U7330,ACCT-010,2026/03/13 12:00,Networking,DataTransfer,18229,hrs,"""₹ 1,822.9""",ap-south-1,T-925
U7331, acct-011 ,2026/03/23 25:05,Networking,DataTransfer,2050,sec,"""₹ 205.0""",us-east-1,NULL
U7332,acct-009,2026-03-12 17:00:00+00:00,Networking,LoadBalancer,15508,min,1550.8,global,NULL
U7333,Acct-013,2026-03-21 04:00:00+00:00,Compute,VM-std_4,18185,hrs,1818.5,ap-south 1,T-211
U7334,acct-009,2026/03/11 19:00,Database,Aurora-DB,14192,sec,1419.2,ap-south-1,T-578
U7335, acct-011 ,2026/03/20 07:00,Storage,s3-standard,13914,GB,1391.4,us-east-1,NULL
U7336,acct-009,2026/03/15 17:00,Storage,Cold-Archive,19664,GB,1966.4,us-east-1,NULL
U7337,ACCT-010,2026/03/19 11:00,Database,AURORA-DB,12285,units,"""₹ 1,228.5""",ap-south-1,NULL
U7337,ACCT-010,2026/03/19 11:00,Database,AURORA-DB,12285,seconds,1228.5,ap-south-1,NULL
U7338, acct-011 ,2026/03/22 20:00,Database,NoSQL-Tbl,"""7,708""",units,"""₹ 770.8""",ap-south 1,T-139
U7339,ACCT-012,2026/03/10 00:00,Compute,VM-STD-4,3076,GB,"""₹ 307.6""",ap-south 1,T-408
U7340,ACCT-012,2026/03/15 06:00,Storage,ebs-vol,"""15,951""",hrs,"""₹ 1,595.1""",us-east-1,T-540
U7341,ACCT-010,2026/03/24 16:00,Networking,LoadBalancer,5655,min,565.5,global,T-262
U7342,acct-009,2026/03/13 12:00,SaaS,Email-API,16920,units,"""₹ 1,692.0""",eu-west-1,T-488
U7342,ACCT-009,2026/03/13 12:00,SaaS,EMAIL-API,16920,seconds,1692.0,eu-west-1,T-488
U7343,acct-009,2026/03/13 14:00,Database,Aurora-DB,7915,sec,791.5,global,NULL
U7344,Acct-013,2026/03/26 23:00,Database,Aurora-DB,"""9,030""",seconds,903.0,eu-west-1,NULL
U7345,ACCT-012,2026/03/17 01:00,Compute,GPU-inst,13168,seconds,"""₹ 1,316.8""",ap-south 1,NULL
U7346,ACCT-012,2026/03/17 14:00,SaaS,Email-API,"""5,114""",hrs,511.4,global,T-811
U7347,ACCT-010,2026/03/24 09:00,SaaS,Monitoring-App,3375,hrs,337.5,ap-south 1,NULL
U7348,acct-009,2026/03/18 01:00,Compute,GPU-inst,11152,hrs,1115.2,ap-south 1,T-940
U7349,acct-009,2026/03/14 11:00,Compute,compute-v2,17488,min,1748.8,global,T-922
U7350,acct-009,2026/03/28 25:05,Networking,LoadBalancer,19888,sec,1988.8,us-east-1,NULL
U7351,ACCT-010,2026/03/12 00:00,Compute,GPU-inst,5307,GB,530.7,us-east 1,NULL
U7352,ACCT-010,2026/03/25 19:00,Storage,s3-standard,14667,hrs,1466.7,us-east 1,NULL
U7353,acct-009,2026/03/11 22:00,Storage,ebs-vol,"""18,805""",seconds,"""₹ 1,880.5""",ap-south 1,NULL
U7354,ACCT-010,2026/03/30 12:00,Networking,DataTransfer,"""3,233""",units,323.3,ap-south 1,NULL
U7355,ACCT-010,2026/03/26 22:00,Database,AURORA-DB,8618,units,861.8,ap-south 1,NULL
U7356,ACCT-010,2026/03/25 09:00,Compute,compute-v2,8177,hrs,817.7,eu-west-1,NULL
U7356,ACCT-010,2026/03/25 09:00,Compute,COMPUTE-V2,8177,seconds,817.7,eu-west-1,NULL
U7357,ACCT-012,2026/03/13 15:00,Compute,VM-STD-4,15480,sec,1548.0,ap-south-1,NULL
U7358,Acct-013,2026/03/13 22:00,Database,Aurora-DB,6608,seconds,660.8,ap-south-1,T-108
U7359, acct-011 ,2026/03/11 10:00,Compute,VM-std_4,6672,sec,667.2,global,T-113
U7360,Acct-013,2026-03-10 03:00:00+00:00,Database,RDS-MultiAZ,19338,GB,1933.8,us-east 1,T-663
U7361,ACCT-010,2026/03/19 23:00,Storage,Cold-Archive,"""17,454""",GB,"""₹ 1,745.4""",us-east-1,NULL
U7361,ACCT-010,2026/03/19 23:00,Storage,COLD-ARCHIVE,17454,seconds,1745.4,us-east-1,NULL
U7362,ACCT-012,2026/03/19 20:00,Networking,DataTransfer,6165,hrs,"""₹ 616.5""",ap-south 1,NULL
U7363,acct-009,2026-03-14 19:00:00+00:00,Compute,VM-std_4,13600,GB,"""₹ 1,360.0""",us-east 1,NULL
U7364, acct-011 ,2026/03/24 25:05,Storage,s3-standard,12559,GB,1255.9,eu-west-1,T-948
U7365,Acct-013,2026/03/12 16:00,Compute,VM-std_4,18505,sec,1850.5,ap-south 1,NULL
U7366,acct-009,2026-03-27 13:00:00+00:00,Storage,Cold-Archive,13062,sec,1306.2,ap-south-1,T-330
U7367,ACCT-012,2026/03/30 06:00,Storage,S3-Standard,"""11,900""",hrs,1190.0,us-east-1,NULL
U7368, acct-011 ,2026-03-11 19:00:00+00:00,Database,NoSQL-Tbl,5422,seconds,542.2,ap-south-1,NULL
U7369,ACCT-012,2026/03/22 25:05,Compute,compute-v2,19692,GB,1969.2,eu-west-1,T-212
U7370,ACCT-012,2026/03/29 14:00,SaaS,Auth-Service,"""11,330""",GB,1133.0,eu-west-1,T-207
U7370,ACCT-012,2026/03/29 14:00,SaaS,AUTH-SERVICE,11330,seconds,1133.0,eu-west-1,T-207
U7371,Acct-013,2026/03/19 02:00,Compute,GPU-inst,6633,hrs,663.3,global,NULL
U7372,ACCT-012,2026-03-26 11:00:00+00:00,Storage,ebs-vol,12183,GB,"""₹ 1,218.3""",global,NULL
U7372,ACCT-012,2026-03-26 11:00:00+00:00,Storage,EBS-VOL,12183,seconds,1218.3,global,NULL
U7373,acct-009,2026-03-20 06:00:00+00:00,Compute,compute-v2,12020,units,"""₹ 1,202.0""",us-east 1,NULL
U7374,Acct-013,2026-03-14 22:00:00+00:00,SaaS,Monitoring-App,"""9,585""",min,958.5,global,NULL
U7375,Acct-013,2026/03/11 00:00,Database,AURORA-DB,"""6,002""",seconds,600.2,ap-south 1,T-258
U7376,Acct-013,2026/03/12 07:00,SaaS,Monitoring-App,2050,seconds,205.0,ap-south 1,NULL
U7377,acct-009,2026/03/21 15:00,SaaS,Monitoring-App,1299,GB,129.9,ap-south 1,NULL
U7378,ACCT-010,2026-03-30 17:00:00+00:00,Compute,compute-v2,"""729""",units,"""₹ 72.9""",ap-south 1,NULL
U7379,acct-009,2026/03/19 08:00,Networking,DataTransfer,"""10,742""",min,"""₹ 1,074.2""",ap-south-1,NULL
U7380,ACCT-010,2026/03/18 05:00,Networking,DataTransfer,5125,min,"""₹ 512.5""",us-east 1,NULL
U7381,Acct-013,2026/03/27 10:00,Database,RDS-MultiAZ,6992,sec,"""₹ 699.2""",eu-west-1,T-886
U7382,Acct-013,2026-03-29 11:00:00+00:00,Networking,LoadBalancer,"""9,856""",GB,"""₹ 985.6""",global,T-206
U7383, acct-011 ,2026/03/12 19:00,SaaS,Auth-Service,"""7,848""",min,784.8,ap-south-1,T-423
U7384,acct-009,2026/03/14 20:00,Storage,s3-standard,13384,seconds,"""₹ 1,338.4""",ap-south 1,T-917
U7385, acct-011 ,2026-03-20 06:00:00+00:00,Compute,GPU-inst,4239,sec,423.9,eu-west-1,T-232
U7386, acct-011 ,2026/03/13 13:00,SaaS,Monitoring-App,8964,units,896.4,ap-south-1,T-344
U7387,ACCT-012,2026/03/11 09:00,SaaS,Auth-Service,3733,seconds,373.3,us-east 1,NULL
U7388,ACCT-012,2026-03-28 12:00:00+00:00,Storage,ebs-vol,18566,sec,"""₹ 1,856.6""",ap-south 1,NULL
U7389, acct-011 ,2026/03/22 17:00,Compute,compute-v2,18026,GB,"""₹ 1,802.6""",global,NULL
U7389,ACCT-011,2026/03/22 17:00,Compute,COMPUTE-V2,18026,seconds,1802.6,global,NULL
U7390, acct-011 ,2026-03-15 15:00:00+00:00,SaaS,Auth-Service,"""11,184""",units,"""₹ 1,118.4""",ap-south-1,T-367
U7390,ACCT-011,2026-03-15 15:00:00+00:00,SaaS,AUTH-SERVICE,11184,seconds,1118.4,ap-south-1,T-367
U7391,Acct-013,2026/03/12 20:00,Storage,Cold-Archive,8393,seconds,839.3,eu-west-1,NULL
U7392, acct-011 ,2026-03-13 09:00:00+00:00,Networking,DataTransfer,19364,min,"""₹ 1,936.4""",us-east 1,NULL
U7393,ACCT-012,2026-03-13 05:00:00+00:00,SaaS,Email-API,1998,seconds,199.8,ap-south 1,NULL
U7394, acct-011 ,2026/03/22 01:00,Networking,DataTransfer,13290,sec,"""₹ 1,329.0""",ap-south-1,T-753
U7395,acct-009,2026/03/28 14:00,Networking,LoadBalancer,9200,GB,920.0,us-east-1,T-938
U7396,acct-009,2026/03/22 21:00,Compute,compute-v2,17578,seconds,1757.8,us-east 1,NULL
U7397,ACCT-010,2026/03/28 25:05,Compute,GPU-inst,9243,seconds,"""₹ 924.3""",ap-south 1,T-178
U7398,ACCT-010,2026/03/26 11:00,Networking,LoadBalancer,248,hrs,"""₹ 24.8""",us-east-1,T-597
U7399,ACCT-012,2026/03/22 20:00,Networking,LoadBalancer,7605,seconds,760.5,us-east 1,T-930
U7400,ACCT-012,2026-03-16 23:00:00+00:00,Compute,GPU-inst,"""3,876""",seconds,387.6,us-east 1,NULL
U7401,ACCT-010,2026/03/19 17:00,SaaS,Auth-Service,6914,GB,691.4,ap-south 1,NULL
U7402,ACCT-010,2026/03/28 10:00,Database,NoSQL-Tbl,15720,seconds,1572.0,us-east 1,T-461
U7403, acct-011 ,2026/03/15 18:00,SaaS,Auth-Service,17223,GB,1722.3,ap-south-1,NULL
U7404,Acct-013,2026/03/14 03:00,Networking,VPN-Gateway,17106,seconds,1710.6,ap-south-1,T-906
U7405,ACCT-012,2026/03/28 14:00,Database,AURORA-DB,"""5,300""",min,"""₹ 530.0""",us-east-1,NULL
U7406,ACCT-010,2026/03/14 15:00,Compute,VM-STD-4,14272,hrs,"""₹ 1,427.2""",eu-west-1,NULL
U7406,ACCT-010,2026/03/14 15:00,Compute,VM-STD-4,14272,seconds,1427.2,eu-west-1,NULL
U7407,Acct-013,2026-03-25 18:00:00+00:00,Compute,compute-v2,17809,sec,1780.9,ap-south-1,T-395
U7408,Acct-013,2026-03-20 06:00:00+00:00,Compute,VM-std_4,10325,units,1032.5,ap-south-1,NULL
U7409,Acct-013,2026-03-21 12:00:00+00:00,Database,NoSQL-Tbl,18578,GB,1857.8,us-east 1,NULL
U7410,Acct-013,2026/03/19 10:00,Database,AURORA-DB,12570,seconds,1257.0,ap-south 1,NULL
U7411, acct-011 ,2026/03/24 10:00,Compute,VM-std_4,3906,min,390.6,ap-south 1,NULL
U7412,acct-009,2026/03/15 10:00,Compute,VM-std_4,4492,sec,"""₹ 449.2""",ap-south-1,T-772
U7413,acct-009,2026/03/27 25:05,Database,RDS-MultiAZ,1846,min,184.6,ap-south 1,NULL
U7414,ACCT-012,2026/03/25 12:00,SaaS,Email-API,19825,units,1982.5,ap-south 1,T-816
U7415,acct-009,2026/03/24 02:00,Compute,compute-v2,16459,seconds,1645.9,ap-south 1,NULL
U7416, acct-011 ,2026/03/10 08:00,SaaS,Auth-Service,295,sec,29.5,us-east 1,NULL
U7416,ACCT-011,2026/03/10 08:00,SaaS,AUTH-SERVICE,295,seconds,29.5,us-east-1,NULL
U7417,acct-009,2026/03/16 15:00,Database,RDS-MultiAZ,13036,units,"""₹ 1,303.6""",us-east-1,NULL
U7418,ACCT-012,2026/03/21 04:00,Compute,GPU-inst,4569,min,456.9,ap-south-1,NULL
U7419, acct-011 ,2026/03/23 15:00,SaaS,Auth-Service,"""8,376""",GB,837.6,us-east-1,NULL
U7420, acct-011 ,2026/03/25 14:00,Database,AURORA-DB,14849,GB,"""₹ 1,484.9""",ap-south-1,NULL
U7421,Acct-013,2026/03/11 25:05,Storage,s3-standard,2213,hrs,221.3,us-east-1,NULL
U7422,Acct-013,2026/03/14 19:00,SaaS,Auth-Service,5454,GB,545.4,us-east 1,NULL
U7423,ACCT-010,2026/03/17 20:00,Networking,LoadBalancer,369,seconds,36.9,us-east 1,NULL
U7424,Acct-013,2026/03/16 05:00,Storage,Cold-Archive,4239,GB,"""₹ 423.9""",ap-south-1,NULL
U7425,ACCT-010,2026/03/15 00:00,Networking,LoadBalancer,19606,seconds,1960.6,global,NULL
U7425,ACCT-010,2026/03/15 00:00,Networking,LOADBALANCER,19606,seconds,1960.6,global,NULL
U7426,ACCT-010,2026/03/20 05:00,Storage,ebs-vol,19372,min,1937.2,ap-south 1,T-262
U7427,ACCT-012,2026/03/27 25:05,SaaS,Auth-Service,3797,min,379.7,ap-south 1,NULL
U7428,ACCT-012,2026/03/16 06:00,SaaS,Email-API,"""11,088""",min,1108.8,global,NULL
U7429, acct-011 ,2026/03/29 21:00,Compute,VM-std_4,5236,units,"""₹ 523.6""",ap-south-1,NULL
U7429,ACCT-011,2026/03/29 21:00,Compute,VM-STD_4,5236,seconds,523.6,ap-south-1,NULL
U7430,Acct-013,2026-03-26 00:00:00+00:00,Storage,ebs-vol,10400,units,"""₹ 1,040.0""",global,NULL
U7431,acct-009,2026/03/24 07:00,SaaS,Monitoring-App,11357,sec,1135.7,eu-west-1,T-377
U7432,ACCT-010,2026/03/16 21:00,Compute,VM-std_4,"""16,650""",units,1665.0,ap-south-1,NULL
U7433, acct-011 ,2026/03/21 13:00,Networking,DataTransfer,3140,units,"""₹ 314.0""",eu-west-1,NULL
U7433,ACCT-011,2026/03/21 13:00,Networking,DATATRANSFER,3140,seconds,314.0,eu-west-1,NULL
U7434,Acct-013,2026/03/14 22:00,SaaS,Monitoring-App,3987,units,398.7,eu-west-1,T-167
U7435,ACCT-012,2026/03/21 21:00,Compute,compute-v2,"""5,553""",units,555.3,us-east-1,NULL
U7436,ACCT-010,2026-03-16 04:00:00+00:00,Database,RDS-MultiAZ,16434,GB,1643.4,ap-south 1,T-140
