USAGE_ID,ACCOUNT,DEPARTMENT,TS_SYNCHRONIZED,SERVICE,SKU,USAGE_SECONDS,COST_USD,REGION_CLEAN,SLA_STATUS,TICKET_ID
U7170,ACCT-012,Product,2026-03-15 19:00:00+00:00,Storage,EBS-VOL,12620.0,1262.0,us-east-1,NORMAL_OPERATIONS,T-XXX
U7171,ACCT-011,Marketing,2026-03-21 07:00:00+00:00,Networking,LOADBALANCER,1176240.0,1960.4,global,NORMAL_OPERATIONS,T-XXX
U7172,ACCT-012,Product,2026-03-28 15:55:00+00:00,Saas,MONITORING-APP,50497200.0,1402.7,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7173,ACCT-010,Engineering,2026-03-14 19:00:00+00:00,Networking,LOADBALANCER,27975600.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7174,ACCT-009,Data Science,2026-03-14 19:00:00+00:00,Compute,COMPUTE-V2,17711.0,1771.1,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7175,ACCT-013,UNASSIGNED,2026-03-14 18:55:00+00:00,Storage,EBS-VOL,9672.0,967.2,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7176,ACCT-012,Product,2026-03-14 18:55:00+00:00,Database,AURORA-DB,16889.0,1688.9,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7177,ACCT-012,Product,2026-03-12 17:00:00+00:00,Storage,EBS-VOL,17965.0,1796.5,us-east-1,NORMAL_OPERATIONS,T-XXX
U7178,ACCT-010,Engineering,2026-03-12 16:55:00+00:00,Saas,MONITORING-APP,13064.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7179,ACCT-011,Marketing,2026-03-28 06:00:00+00:00,Saas,EMAIL-API,18636.0,1863.6,global,NORMAL_OPERATIONS,T-XXX
U7180,ACCT-012,Product,2026-03-28 06:00:00+00:00,Networking,VPN-GATEWAY,9915.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7181,ACCT-013,UNASSIGNED,2026-03-18 19:00:00+00:00,Database,AURORA-DB,9681.0,968.1,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7182,ACCT-010,Engineering,2026-03-18 19:00:00+00:00,Compute,VM-STD-4,12787.0,1278.7,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7183,ACCT-012,Product,2026-03-19 14:00:00+00:00,Storage,COLD-ARCHIVE,12062.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7184,ACCT-012,Product,2026-03-19 00:55:00+00:00,Saas,AUTH-SERVICE,781980.0,1303.3,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7185,ACCT-012,Product,2026-03-19 01:00:00+00:00,Storage,COLD-ARCHIVE,8951.0,895.1,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7186,ACCT-011,Marketing,2026-03-30 16:00:00+00:00,Database,NOSQL-TBL,5590.0,559.0,global,NORMAL_OPERATIONS,T-XXX
U7187,ACCT-012,Product,2026-03-30 16:00:00+00:00,Storage,S3-STANDARD,5587.0,558.7,global,NORMAL_OPERATIONS,T-XXX
U7188,ACCT-009,Data Science,2026-03-10 09:55:00+00:00,Storage,EBS-VOL,12214800.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7189,ACCT-011,Marketing,2026-03-10 10:00:00+00:00,Compute,VM-STD-4,108720.0,181.2,us-east-1,NORMAL_OPERATIONS,T-XXX
U7190,ACCT-012,Product,2026-03-10 10:00:00+00:00,Storage,S3-STANDARD,11946.0,1194.6,us-east-1,NORMAL_OPERATIONS,T-XXX
U7191,ACCT-010,Engineering,2026-03-15 11:55:00+00:00,Database,NOSQL-TBL,229740.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7192,ACCT-010,Engineering,2026-03-25 20:00:00+00:00,Compute,GPU-INST,40514400.0,1125.4,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7193,ACCT-013,UNASSIGNED,2026-03-30 20:00:00+00:00,Networking,DATATRANSFER,18458.0,,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7194,ACCT-013,UNASSIGNED,2026-03-30 20:00:00+00:00,Networking,LOADBALANCER,580800.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U7195,ACCT-013,UNASSIGNED,2026-03-30 19:00:00+00:00,Storage,COLD-ARCHIVE,51627600.0,1434.1,global,NORMAL_OPERATIONS,T-XXX
U7196,ACCT-013,UNASSIGNED,2026-03-26 21:00:00+00:00,Networking,VPN-GATEWAY,815760.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7197,ACCT-010,Engineering,2026-03-26 21:00:00+00:00,Saas,AUTH-SERVICE,8230.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7198,ACCT-010,Engineering,2026-03-26 21:00:00+00:00,Storage,COLD-ARCHIVE,709740.0,1182.9,us-east-1,NORMAL_OPERATIONS,T-XXX
U7199,ACCT-012,Product,2026-03-20 02:55:00+00:00,Database,NOSQL-TBL,6387.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7200,ACCT-012,Product,2026-03-16 18:00:00+00:00,Saas,MONITORING-APP,11981.0,1198.1,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7201,ACCT-013,UNASSIGNED,2026-03-24 23:00:00+00:00,Saas,MONITORING-APP,13954.0,1395.4,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7202,ACCT-010,Engineering,2026-03-24 23:00:00+00:00,Networking,LOADBALANCER,16550.0,1655.0,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7203,ACCT-012,Product,2026-03-24 23:00:00+00:00,Networking,LOADBALANCER,14931.0,,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7204,ACCT-013,UNASSIGNED,2026-03-17 12:00:00+00:00,Networking,VPN-GATEWAY,858360.0,1430.6,global,NORMAL_OPERATIONS,INTERNAL
U7205,ACCT-009,Data Science,2026-03-17 12:00:00+00:00,Database,AURORA-DB,9252.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7206,ACCT-013,UNASSIGNED,2026-03-21 06:00:00+00:00,Saas,EMAIL-API,861540.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U7207,ACCT-013,UNASSIGNED,2026-03-21 06:00:00+00:00,Networking,VPN-GATEWAY,15185.0,1518.5,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7208,ACCT-011,Marketing,2026-03-14 08:00:00+00:00,Database,AURORA-DB,10421.0,1042.1,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7209,ACCT-011,Marketing,2026-03-14 08:00:00+00:00,Networking,VPN-GATEWAY,17905.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7210,ACCT-012,Product,2026-03-14 08:00:00+00:00,Storage,S3-STANDARD,6778800.0,188.3,us-east-1,NORMAL_OPERATIONS,T-XXX
U7211,ACCT-011,Marketing,2026-03-29 05:00:00+00:00,Networking,VPN-GATEWAY,4821.0,482.1,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7212,ACCT-011,Marketing,2026-03-15 01:55:00+00:00,Database,AURORA-DB,13426.0,1342.6,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7213,ACCT-009,Data Science,2026-03-15 02:00:00+00:00,Networking,VPN-GATEWAY,8735.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7214,ACCT-012,Product,2026-03-28 17:00:00+00:00,Networking,LOADBALANCER,1165680.0,1942.8,us-east-1,NORMAL_OPERATIONS,T-XXX
U7215,ACCT-011,Marketing,2026-03-29 03:00:00+00:00,Networking,DATATRANSFER,49906800.0,1386.3,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7216,ACCT-010,Engineering,2026-03-29 03:00:00+00:00,Saas,EMAIL-API,37317600.0,1036.6,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7217,ACCT-012,Product,2026-03-25 15:00:00+00:00,Networking,LOADBALANCER,45626400.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U7218,ACCT-010,Engineering,2026-03-12 19:55:00+00:00,Saas,EMAIL-API,14926.0,1492.6,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7219,ACCT-012,Product,2026-03-13 18:55:00+00:00,Database,RDS-MULTIAZ,18229.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7220,ACCT-009,Data Science,2026-03-12 06:00:00+00:00,Database,NOSQL-TBL,8556.0,,global,NORMAL_OPERATIONS,T-XXX
U7221,ACCT-009,Data Science,2026-03-12 06:00:00+00:00,Saas,MONITORING-APP,58190400.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U7222,ACCT-009,Data Science,2026-03-12 06:00:00+00:00,Saas,AUTH-SERVICE,13278.0,,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7223,ACCT-011,Marketing,2026-03-25 03:00:00+00:00,Networking,VPN-GATEWAY,938460.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7224,ACCT-013,UNASSIGNED,2026-03-25 03:00:00+00:00,Storage,S3-STANDARD,523320.0,,global,NORMAL_OPERATIONS,T-XXX
U7225,ACCT-011,Marketing,2026-03-30 02:00:00+00:00,Networking,VPN-GATEWAY,3055.0,305.5,us-east-1,NORMAL_OPERATIONS,T-XXX
U7226,ACCT-009,Data Science,2026-03-30 02:00:00+00:00,Networking,DATATRANSFER,3835.0,383.5,global,NORMAL_OPERATIONS,INTERNAL
U7227,ACCT-009,Data Science,2026-03-30 02:00:00+00:00,Compute,GPU-INST,7047.0,704.7,us-east-1,NORMAL_OPERATIONS,T-XXX
U7228,ACCT-010,Engineering,2026-03-30 02:00:00+00:00,Networking,VPN-GATEWAY,19098.0,1909.8,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7229,ACCT-012,Product,2026-03-30 02:00:00+00:00,Saas,MONITORING-APP,9909.0,990.9,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7230,ACCT-009,Data Science,2026-03-13 14:00:00+00:00,Storage,COLD-ARCHIVE,5016.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7231,ACCT-009,Data Science,2026-03-13 13:55:00+00:00,Networking,DATATRANSFER,15356.0,1535.6,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7232,ACCT-012,Product,2026-03-13 14:00:00+00:00,Networking,LOADBALANCER,51138000.0,1420.5,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7233,ACCT-011,Marketing,2026-03-13 14:00:00+00:00,Compute,VM-STD-4,1020900.0,1701.5,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7234,ACCT-012,Product,2026-03-13 13:55:00+00:00,Saas,MONITORING-APP,12385.0,1238.5,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7235,ACCT-009,Data Science,2026-03-23 06:00:00+00:00,Compute,GPU-INST,835500.0,1392.5,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7236,ACCT-013,UNASSIGNED,2026-03-11 00:00:00+00:00,Saas,EMAIL-API,12448.0,,global,NORMAL_OPERATIONS,INTERNAL
U7237,ACCT-011,Marketing,2026-03-14 01:00:00+00:00,Saas,MONITORING-APP,13820400.0,,global,NORMAL_OPERATIONS,T-XXX
U7238,ACCT-009,Data Science,2026-03-11 03:55:00+00:00,Saas,AUTH-SERVICE,14006.0,1400.6,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7239,ACCT-011,Marketing,2026-03-11 04:00:00+00:00,Compute,COMPUTE-V2,5054.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7240,ACCT-012,Product,2026-03-11 04:00:00+00:00,Storage,EBS-VOL,2333.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U7241,ACCT-009,Data Science,2026-03-21 18:55:00+00:00,Database,AURORA-DB,10039.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7242,ACCT-013,UNASSIGNED,2026-03-21 19:00:00+00:00,Database,AURORA-DB,1080.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U7243,ACCT-013,UNASSIGNED,2026-03-27 21:00:00+00:00,Networking,LOADBALANCER,14234.0,1423.4,global,NORMAL_OPERATIONS,INTERNAL
U7244,ACCT-012,Product,2026-03-14 18:00:00+00:00,Saas,AUTH-SERVICE,9046800.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7245,ACCT-010,Engineering,2026-03-14 19:00:00+00:00,Saas,AUTH-SERVICE,13540.0,,global,NORMAL_OPERATIONS,INTERNAL
U7246,ACCT-012,Product,2026-03-13 10:00:00+00:00,Networking,LOADBALANCER,11285.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7247,ACCT-012,Product,2026-03-18 07:00:00+00:00,Saas,EMAIL-API,12508.0,1250.8,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7248,ACCT-010,Engineering,2026-03-18 06:55:00+00:00,Storage,S3-STANDARD,3349.0,334.9,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7249,ACCT-012,Product,2026-03-18 07:00:00+00:00,Database,RDS-MULTIAZ,3456.0,345.6,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7250,ACCT-012,Product,2026-03-18 07:00:00+00:00,Database,AURORA-DB,7695.0,,global,NORMAL_OPERATIONS,T-XXX
U7251,ACCT-013,UNASSIGNED,2026-03-11 07:55:00+00:00,Networking,VPN-GATEWAY,19558.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7252,ACCT-010,Engineering,2026-03-11 08:00:00+00:00,Database,AURORA-DB,426360.0,710.6,us-east-1,NORMAL_OPERATIONS,T-XXX
U7253,ACCT-013,UNASSIGNED,2026-03-20 17:00:00+00:00,Compute,VM-STD-4,4478.0,447.8,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7254,ACCT-009,Data Science,2026-03-10 22:00:00+00:00,Networking,DATATRANSFER,936120.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7255,ACCT-010,Engineering,2026-03-28 18:55:00+00:00,Compute,GPU-INST,12879.0,1287.9,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7256,ACCT-010,Engineering,2026-03-17 05:55:00+00:00,Compute,GPU-INST,5833.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7257,ACCT-009,Data Science,2026-03-18 00:00:00+00:00,Networking,LOADBALANCER,14251.0,1425.1,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7258,ACCT-009,Data Science,2026-03-28 01:00:00+00:00,Storage,S3-STANDARD,985980.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7259,ACCT-009,Data Science,2026-03-10 15:00:00+00:00,Networking,DATATRANSFER,30834000.0,856.5,global,NORMAL_OPERATIONS,INTERNAL
U7260,ACCT-011,Marketing,2026-03-10 14:55:00+00:00,Compute,VM-STD-4,13431600.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7261,ACCT-010,Engineering,2026-03-20 06:55:00+00:00,Saas,AUTH-SERVICE,14750.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7262,ACCT-011,Marketing,2026-03-19 21:00:00+00:00,Compute,VM-STD-4,24408000.0,678.0,global,NORMAL_OPERATIONS,INTERNAL
U7263,ACCT-010,Engineering,2026-03-14 04:00:00+00:00,Saas,AUTH-SERVICE,14420.0,1442.0,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7264,ACCT-009,Data Science,2026-03-14 03:55:00+00:00,Networking,LOADBALANCER,3713.0,371.3,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7265,ACCT-010,Engineering,2026-03-14 04:00:00+00:00,Database,RDS-MULTIAZ,7735.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7266,ACCT-009,Data Science,2026-03-13 13:00:00+00:00,Database,RDS-MULTIAZ,3614.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7267,ACCT-011,Marketing,2026-03-18 22:00:00+00:00,Storage,S3-STANDARD,555.0,55.5,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7268,ACCT-012,Product,2026-03-18 21:55:00+00:00,Database,AURORA-DB,9465.0,946.5,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7269,ACCT-013,UNASSIGNED,2026-03-16 22:00:00+00:00,Compute,VM-STD-4,1136040.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7270,ACCT-013,UNASSIGNED,2026-03-16 22:00:00+00:00,Database,AURORA-DB,17508.0,1750.8,us-east-1,NORMAL_OPERATIONS,T-XXX
U7271,ACCT-011,Marketing,2026-03-13 08:00:00+00:00,Database,AURORA-DB,9282.0,928.2,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7272,ACCT-013,UNASSIGNED,2026-03-12 00:00:00+00:00,Networking,DATATRANSFER,1296.0,129.6,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7273,ACCT-013,UNASSIGNED,2026-03-23 04:00:00+00:00,Compute,VM-STD-4,19937.0,1993.7,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7274,ACCT-009,Data Science,2026-03-23 04:00:00+00:00,Storage,S3-STANDARD,17962.0,1796.2,us-east-1,NORMAL_OPERATIONS,T-XXX
U7275,ACCT-010,Engineering,2026-03-17 11:55:00+00:00,Compute,GPU-INST,5856.0,585.6,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7276,ACCT-009,Data Science,2026-03-17 11:55:00+00:00,Storage,EBS-VOL,1364.0,136.4,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7277,ACCT-012,Product,2026-03-16 20:00:00+00:00,Database,NOSQL-TBL,7006.0,700.6,global,NORMAL_OPERATIONS,INTERNAL
U7279,ACCT-013,UNASSIGNED,2026-03-29 22:00:00+00:00,Networking,DATATRANSFER,10262.0,1026.2,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7280,ACCT-011,Marketing,2026-03-14 18:00:00+00:00,Compute,GPU-INST,1657.0,165.7,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7282,ACCT-011,Marketing,2026-03-15 05:00:00+00:00,Saas,EMAIL-API,9226.0,922.6,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7283,ACCT-009,Data Science,2026-03-22 09:00:00+00:00,Compute,COMPUTE-V2,13807.0,1380.7,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7284,ACCT-009,Data Science,2026-03-11 16:00:00+00:00,Storage,COLD-ARCHIVE,6478.0,647.8,global,NORMAL_OPERATIONS,INTERNAL
U7285,ACCT-009,Data Science,2026-03-23 06:00:00+00:00,Storage,COLD-ARCHIVE,16010.0,1601.0,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7286,ACCT-013,UNASSIGNED,2026-03-21 12:00:00+00:00,Compute,GPU-INST,10814400.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7287,ACCT-012,Product,2026-03-15 10:55:00+00:00,Compute,VM-STD-4,3616.0,361.6,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7288,ACCT-011,Marketing,2026-03-19 07:00:00+00:00,Saas,EMAIL-API,18273.0,1827.3,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7289,ACCT-011,Marketing,2026-03-19 06:55:00+00:00,Database,NOSQL-TBL,37526400.0,1042.4,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7290,ACCT-009,Data Science,2026-03-25 10:00:00+00:00,Storage,S3-STANDARD,50540400.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7291,ACCT-013,UNASSIGNED,2026-03-25 10:00:00+00:00,Database,AURORA-DB,975300.0,1625.5,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7292,ACCT-009,Data Science,2026-03-25 09:55:00+00:00,Networking,LOADBALANCER,8545.0,854.5,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7293,ACCT-011,Marketing,2026-03-25 09:55:00+00:00,Compute,COMPUTE-V2,4323.0,432.3,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7295,ACCT-010,Engineering,2026-03-20 12:00:00+00:00,Saas,EMAIL-API,13699.0,,global,NORMAL_OPERATIONS,T-XXX
U7296,ACCT-009,Data Science,2026-03-26 00:00:00+00:00,Database,NOSQL-TBL,9068.0,906.8,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7297,ACCT-012,Product,2026-03-10 09:00:00+00:00,Storage,EBS-VOL,12055.0,1205.5,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7298,ACCT-009,Data Science,2026-03-21 04:00:00+00:00,Storage,S3-STANDARD,1537.0,153.7,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7300,ACCT-012,Product,2026-03-21 04:00:00+00:00,Database,AURORA-DB,25938000.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7301,ACCT-011,Marketing,2026-03-14 18:00:00+00:00,Saas,AUTH-SERVICE,19647.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U7302,ACCT-009,Data Science,2026-03-14 18:00:00+00:00,Storage,S3-STANDARD,50000400.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7303,ACCT-011,Marketing,2026-03-14 18:00:00+00:00,Compute,VM-STD-4,3213.0,321.3,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7304,ACCT-009,Data Science,2026-03-14 17:55:00+00:00,Database,AURORA-DB,5356.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7305,ACCT-009,Data Science,2026-03-14 18:00:00+00:00,Saas,EMAIL-API,9434.0,943.4,us-east-1,NORMAL_OPERATIONS,T-XXX
U7306,ACCT-013,UNASSIGNED,2026-03-16 01:00:00+00:00,Storage,EBS-VOL,14130.0,1413.0,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7307,ACCT-010,Engineering,2026-03-11 01:00:00+00:00,Storage,S3-STANDARD,19777.0,1977.7,global,NORMAL_OPERATIONS,T-XXX
U7308,ACCT-009,Data Science,2026-03-11 08:00:00+00:00,Networking,DATATRANSFER,16469.0,1646.9,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7309,ACCT-009,Data Science,2026-03-18 01:00:00+00:00,Storage,COLD-ARCHIVE,12158.0,1215.8,us-east-1,NORMAL_OPERATIONS,T-XXX
U7310,ACCT-010,Engineering,2026-03-19 09:00:00+00:00,Storage,S3-STANDARD,13351.0,1335.1,global,NORMAL_OPERATIONS,INTERNAL
U7311,ACCT-011,Marketing,2026-03-20 08:00:00+00:00,Networking,VPN-GATEWAY,433440.0,722.4,global,NORMAL_OPERATIONS,INTERNAL
U7312,ACCT-012,Product,2026-03-16 10:00:00+00:00,Compute,GPU-INST,10893.0,1089.3,us-east-1,NORMAL_OPERATIONS,T-XXX
U7313,ACCT-013,UNASSIGNED,2026-03-29 19:55:00+00:00,Compute,VM-STD-4,12881.0,1288.1,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7314,ACCT-012,Product,2026-03-28 06:00:00+00:00,Saas,EMAIL-API,17960.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7315,ACCT-011,Marketing,2026-03-13 23:00:00+00:00,Storage,S3-STANDARD,1059780.0,1766.3,global,NORMAL_OPERATIONS,T-XXX
U7316,ACCT-009,Data Science,2026-03-13 23:00:00+00:00,Storage,S3-STANDARD,957.0,95.7,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7317,ACCT-010,Engineering,2026-03-13 23:00:00+00:00,Storage,S3-STANDARD,17715.0,1771.5,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7318,ACCT-009,Data Science,2026-03-13 23:00:00+00:00,Storage,COLD-ARCHIVE,5601600.0,155.6,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7319,ACCT-012,Product,2026-03-13 23:00:00+00:00,Saas,EMAIL-API,11004.0,,global,NORMAL_OPERATIONS,INTERNAL
U7320,ACCT-009,Data Science,2026-03-25 00:00:00+00:00,Compute,GPU-INST,25747200.0,715.2,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7321,ACCT-009,Data Science,2026-03-25 00:00:00+00:00,Saas,EMAIL-API,5631.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7322,ACCT-013,UNASSIGNED,2026-03-12 04:55:00+00:00,Database,RDS-MULTIAZ,810240.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7323,ACCT-011,Marketing,2026-03-12 05:00:00+00:00,Networking,VPN-GATEWAY,150960.0,251.6,global,NORMAL_OPERATIONS,INTERNAL
U7324,ACCT-009,Data Science,2026-03-12 05:00:00+00:00,Networking,VPN-GATEWAY,396.0,39.6,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7325,ACCT-013,UNASSIGNED,2026-03-12 04:55:00+00:00,Networking,DATATRANSFER,10619.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7326,ACCT-009,Data Science,2026-03-12 05:00:00+00:00,Saas,AUTH-SERVICE,11881.0,1188.1,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7327,ACCT-012,Product,2026-03-14 00:00:00+00:00,Compute,COMPUTE-V2,4608000.0,128.0,us-east-1,NORMAL_OPERATIONS,T-XXX
U7328,ACCT-013,UNASSIGNED,2026-03-23 02:00:00+00:00,Saas,EMAIL-API,64850400.0,1801.4,us-east-1,NORMAL_OPERATIONS,T-XXX
U7329,ACCT-011,Marketing,2026-03-23 02:00:00+00:00,Storage,S3-STANDARD,7676.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7330,ACCT-010,Engineering,2026-03-13 11:55:00+00:00,Networking,DATATRANSFER,65624400.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7331,ACCT-011,Marketing,2026-03-13 12:00:00+00:00,Networking,DATATRANSFER,2050.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7332,ACCT-009,Data Science,2026-03-13 12:00:00+00:00,Networking,LOADBALANCER,930480.0,1550.8,global,NORMAL_OPERATIONS,INTERNAL
U7333,ACCT-013,UNASSIGNED,2026-03-13 12:00:00+00:00,Compute,VM-STD-4,65466000.0,1818.5,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7334,ACCT-009,Data Science,2026-03-11 18:55:00+00:00,Database,AURORA-DB,14192.0,1419.2,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7335,ACCT-011,Marketing,2026-03-20 07:00:00+00:00,Storage,S3-STANDARD,13914.0,1391.4,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7336,ACCT-009,Data Science,2026-03-15 17:00:00+00:00,Storage,COLD-ARCHIVE,19664.0,1966.4,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7337,ACCT-010,Engineering,2026-03-19 10:55:00+00:00,Database,AURORA-DB,12285.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7338,ACCT-011,Marketing,2026-03-22 20:00:00+00:00,Database,NOSQL-TBL,7708.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7339,ACCT-012,Product,2026-03-10 00:00:00+00:00,Compute,VM-STD-4,3076.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7340,ACCT-012,Product,2026-03-15 06:00:00+00:00,Storage,EBS-VOL,57423600.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U7341,ACCT-010,Engineering,2026-03-24 16:00:00+00:00,Networking,LOADBALANCER,339300.0,565.5,global,NORMAL_OPERATIONS,T-XXX
U7342,ACCT-009,Data Science,2026-03-13 12:00:00+00:00,Saas,EMAIL-API,16920.0,,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7343,ACCT-009,Data Science,2026-03-13 14:00:00+00:00,Database,AURORA-DB,7915.0,791.5,global,NORMAL_OPERATIONS,INTERNAL
U7344,ACCT-013,UNASSIGNED,2026-03-26 23:00:00+00:00,Database,AURORA-DB,9030.0,903.0,eu-west-1,NORMAL_OPERATIONS,INTERNAL
